Date,ERP,Corr,ExpBase,ExpERP,ExpComb,DDBase,DDERP,DDComb,ERPTrigger,CorrPanic
2016-07-12,3.99,47.6,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-07-13,4.03,47.0,100.00,100.00,100.00,-0.12,-0.12,-0.12,0,0
2016-07-14,3.97,46.7,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-07-15,3.91,46.5,100.00,100.00,100.00,-0.16,-0.16,-0.16,0,0
2016-07-16,3.91,46.5,100.00,100.00,100.00,-0.21,-0.21,-0.21,0,0
2016-07-17,3.91,46.5,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-07-18,3.91,46.2,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-07-19,3.94,45.6,100.00,100.00,100.00,-0.31,-0.31,-0.31,0,0
2016-07-20,3.92,45.3,100.00,100.00,100.00,-0.09,-0.09,-0.09,0,0
2016-07-21,3.93,46.6,100.00,100.00,100.00,-0.23,-0.23,-0.23,0,0
2016-07-22,3.93,45.6,100.00,100.00,100.00,-0.32,-0.32,-0.32,0,0
2016-07-23,3.93,45.6,100.00,100.00,100.00,-0.23,-0.23,-0.23,0,0
2016-07-24,3.93,45.6,100.00,100.00,100.00,-0.12,-0.12,-0.12,0,0
2016-07-25,3.93,46.7,100.00,100.00,100.00,-0.67,-0.67,-0.67,0,0
2016-07-26,3.94,47.0,100.00,100.00,100.00,-0.16,-0.16,-0.16,0,0
2016-07-27,3.99,46.7,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-07-28,3.99,46.5,100.00,100.00,100.00,-0.33,-0.33,-0.33,0,0
2016-07-29,4.04,45.4,100.00,100.00,100.00,-0.03,-0.03,-0.03,0,0
2016-07-30,4.04,45.4,100.00,100.00,100.00,-0.07,-0.07,-0.07,0,0
2016-07-31,4.04,45.4,100.00,100.00,100.00,-0.64,-0.64,-0.64,0,0
2016-08-01,4.00,46.2,100.00,100.00,100.00,-1.05,-1.05,-1.05,0,0
2016-08-02,3.96,47.4,100.00,100.00,100.00,-2.66,-2.66,-2.66,0,0
2016-08-03,3.96,46.7,100.00,100.00,100.00,-2.03,-2.03,-2.03,0,0
2016-08-04,4.00,46.1,100.00,100.00,100.00,-1.56,-1.56,-1.56,0,0
2016-08-05,3.92,44.8,100.00,100.00,100.00,-1.22,-1.22,-1.22,0,0
2016-08-06,3.92,44.8,100.00,100.00,100.00,-0.95,-0.95,-0.95,0,0
2016-08-07,3.92,44.8,100.00,100.00,100.00,-0.85,-0.85,-0.85,0,0
2016-08-08,3.92,45.0,100.00,100.00,100.00,-0.70,-0.70,-0.70,0,0
2016-08-09,3.96,45.2,100.00,100.00,100.00,-0.59,-0.59,-0.59,0,0
2016-08-10,3.99,45.7,100.00,100.00,100.00,-0.53,-0.53,-0.53,0,0
2016-08-11,3.93,45.2,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-08-12,3.99,45.0,100.00,100.00,100.00,-0.14,-0.14,-0.14,0,0
2016-08-13,3.99,45.0,100.00,100.00,100.00,-0.18,-0.18,-0.18,0,0
2016-08-14,3.99,45.0,100.00,100.00,100.00,-0.50,-0.50,-0.50,0,0
2016-08-15,3.95,45.4,100.00,100.00,100.00,-0.21,-0.21,-0.21,0,0
2016-08-16,3.92,46.4,100.00,100.00,100.00,-0.17,-0.17,-0.17,0,0
2016-08-17,3.94,45.8,100.00,100.00,100.00,-0.37,-0.37,-0.37,0,0
2016-08-18,3.96,44.9,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-08-19,3.92,44.7,100.00,100.00,100.00,-0.26,-0.26,-0.26,0,0
2016-08-20,3.92,44.7,100.00,100.00,100.00,-0.13,-0.13,-0.13,0,0
2016-08-21,3.92,44.7,100.00,100.00,100.00,-0.14,-0.14,-0.14,0,0
2016-08-22,3.96,46.0,100.00,100.00,100.00,-0.36,-0.36,-0.36,0,0
2016-08-23,3.95,46.1,100.00,100.00,100.00,-0.30,-0.30,-0.30,0,0
2016-08-24,3.94,47.5,100.00,100.00,100.00,-0.87,-0.87,-0.87,0,0
2016-08-25,3.92,47.7,100.00,100.00,100.00,-1.00,-1.00,-1.00,0,0
2016-08-26,3.87,47.7,100.00,100.00,100.00,-1.12,-1.12,-1.12,0,0
2016-08-27,3.87,47.7,100.00,100.00,100.00,-1.33,-1.33,-1.33,0,0
2016-08-28,3.87,47.7,100.00,100.00,100.00,-1.24,-1.24,-1.24,0,0
2016-08-29,3.93,46.8,100.00,100.00,100.00,-0.92,-0.92,-0.92,0,0
2016-08-30,3.93,47.1,100.00,100.00,100.00,-1.18,-1.18,-1.18,0,0
2016-08-31,3.93,47.4,100.00,100.00,100.00,-1.65,-1.65,-1.65,0,0
2016-09-01,3.93,47.5,100.00,100.00,100.00,-1.42,-1.42,-1.42,0,0
2016-09-02,3.90,45.6,100.00,100.00,100.00,-0.75,-0.75,-0.75,0,0
2016-09-03,3.90,45.6,100.00,100.00,100.00,-0.26,-0.26,-0.26,0,0
2016-09-04,3.90,45.6,100.00,100.00,100.00,-0.05,-0.05,-0.05,0,0
2016-09-05,3.90,45.6,100.00,100.00,100.00,-0.09,-0.09,-0.09,0,0
2016-09-06,3.96,45.6,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-09-07,3.96,45.5,100.00,100.00,100.00,-0.13,-0.13,-0.13,0,0
2016-09-08,3.88,46.3,100.00,100.00,100.00,-0.28,-0.28,-0.28,0,0
2016-09-09,3.83,52.8,100.00,100.00,100.00,-2.36,-2.36,-2.36,0,0
2016-09-10,3.83,52.8,100.00,100.00,100.00,-2.35,-2.35,-2.35,0,0
2016-09-11,3.83,52.8,100.00,100.00,100.00,-2.68,-2.68,-2.68,0,0
2016-09-12,3.83,49.7,100.00,100.00,100.00,-1.71,-1.71,-1.71,0,0
2016-09-13,3.77,53.2,100.00,100.00,100.00,-2.87,-2.87,-2.87,0,0
2016-09-14,3.81,53.6,100.00,100.00,100.00,-2.61,-2.61,-2.61,0,0
2016-09-15,3.80,51.2,100.00,100.00,100.00,-1.84,-1.84,-1.84,0,0
2016-09-16,3.80,50.0,100.00,100.00,100.00,-2.14,-2.14,-2.14,0,0
2016-09-17,3.80,50.0,100.00,100.00,100.00,-2.16,-2.16,-2.16,0,0
2016-09-18,3.80,50.0,100.00,100.00,100.00,-2.08,-2.08,-2.08,0,0
2016-09-19,3.80,50.2,100.00,100.00,100.00,-1.89,-1.89,-1.89,0,0
2016-09-20,3.81,50.7,100.00,100.00,100.00,-1.81,-1.81,-1.81,0,0
2016-09-21,3.83,47.3,100.00,100.00,100.00,-0.81,-0.81,-0.81,0,0
2016-09-22,3.87,45.6,100.00,100.00,100.00,-0.46,-0.46,-0.46,0,0
2016-09-23,3.88,46.0,100.00,100.00,100.00,-0.95,-0.95,-0.95,0,0
2016-09-24,3.88,46.0,100.00,100.00,100.00,-0.95,-0.95,-0.95,0,0
2016-09-25,3.88,46.0,100.00,100.00,100.00,-0.99,-0.99,-0.99,0,0
2016-09-26,3.91,48.9,100.00,100.00,100.00,-1.57,-1.57,-1.57,0,0
2016-09-27,3.94,47.0,100.00,100.00,100.00,-1.22,-1.22,-1.22,0,0
2016-09-28,3.93,46.1,100.00,100.00,100.00,-1.13,-1.13,-1.13,0,0
2016-09-29,3.94,48.2,100.00,100.00,100.00,-1.45,-1.45,-1.45,0,0
2016-09-30,3.89,47.3,100.00,100.00,100.00,-0.84,-0.84,-0.84,0,0
2016-10-01,3.89,47.3,100.00,100.00,100.00,-0.75,-0.75,-0.75,0,0
2016-10-02,3.89,47.3,100.00,100.00,100.00,-0.81,-0.81,-0.81,0,0
2016-10-03,3.88,47.6,100.00,100.00,100.00,-1.12,-1.12,-1.12,0,0
2016-10-04,3.82,47.7,100.00,100.00,100.00,-2.20,-2.20,-2.20,0,0
2016-10-05,3.78,46.9,100.00,100.00,100.00,-1.80,-1.80,-1.80,0,0
2016-10-06,3.76,46.7,100.00,100.00,100.00,-1.96,-1.96,-1.96,0,0
2016-10-07,3.76,47.5,100.00,100.00,100.00,-1.80,-1.80,-1.80,0,0
2016-10-08,3.76,47.5,100.00,100.00,100.00,-1.75,-1.75,-1.75,0,0
2016-10-09,3.76,47.5,100.00,100.00,100.00,-1.81,-1.81,-1.81,0,0
2016-10-10,3.78,47.4,100.00,100.00,100.00,-1.43,-1.43,-1.43,0,0
2016-10-11,3.74,50.0,100.00,100.00,100.00,-2.07,-2.07,-2.07,0,0
2016-10-12,3.72,50.7,100.00,100.00,100.00,-2.15,-2.15,-2.15,0,0
2016-10-13,3.76,51.7,100.00,100.00,100.00,-2.39,-2.39,-2.39,0,0
2016-10-14,3.71,51.0,100.00,100.00,100.00,-2.25,-2.25,-2.25,0,0
2016-10-15,3.71,51.0,100.00,100.00,100.00,-2.30,-2.30,-2.30,0,0
2016-10-16,3.71,51.0,100.00,100.00,100.00,-2.21,-2.21,-2.21,0,0
2016-10-17,3.73,51.1,100.00,100.00,100.00,-2.36,-2.36,-2.36,0,0
2016-10-18,3.75,49.9,100.00,100.00,100.00,-1.86,-1.86,-1.86,0,0
2016-10-19,3.75,48.7,100.00,100.00,100.00,-2.00,-2.00,-2.00,0,0
2016-10-20,3.75,47.9,100.00,100.00,100.00,-2.15,-2.15,-2.15,0,0
2016-10-21,3.76,47.3,100.00,100.00,100.00,-2.19,-2.19,-2.19,0,0
2016-10-22,3.76,47.3,100.00,100.00,100.00,-1.49,-1.49,-1.49,0,0
2016-10-23,3.76,47.3,100.00,100.00,100.00,-1.49,-1.49,-1.49,0,0
2016-10-24,3.74,46.9,100.00,100.00,100.00,-1.37,-1.37,-1.37,0,0
2016-10-25,3.74,47.5,100.00,100.00,100.00,-1.33,-1.33,-1.33,0,0
2016-10-26,3.71,48.5,100.00,100.00,100.00,-0.97,-0.97,-0.97,0,0
2016-10-27,3.66,50.0,100.00,100.00,100.00,-0.87,-0.87,-0.87,0,0
2016-10-28,3.65,51.0,100.00,100.00,100.00,-1.00,-1.00,-1.00,0,0
2016-10-29,3.65,51.0,100.00,100.00,100.00,-0.34,-0.34,-0.34,0,0
2016-10-30,3.65,51.0,100.00,100.00,100.00,-0.66,-0.66,-0.66,0,0
2016-10-31,3.67,52.2,100.00,100.00,100.00,-0.73,-0.73,-0.73,0,0
2016-11-01,3.68,54.1,100.00,100.00,100.00,-0.64,-0.64,-0.64,0,0
2016-11-02,3.70,55.1,100.00,100.00,100.00,-0.43,-0.43,-0.43,0,0
2016-11-03,3.69,58.7,100.00,100.00,100.00,-2.00,-2.00,-2.00,0,0
2016-11-04,3.72,59.3,100.00,100.00,100.00,-1.86,-1.86,-1.86,0,0
2016-11-05,3.72,59.3,100.00,100.00,100.00,-1.85,-1.85,-1.85,0,0
2016-11-06,3.72,59.3,100.00,100.00,100.00,-1.66,-1.66,-1.66,0,0
2016-11-07,3.67,54.3,100.00,100.00,100.00,-0.77,-0.77,-0.77,0,0
2016-11-08,3.64,54.4,100.00,100.00,100.00,-0.25,-0.25,-0.25,0,0
2016-11-09,3.43,48.7,100.00,100.00,100.00,-0.14,-0.14,-0.14,0,0
2016-11-10,3.38,49.2,100.00,100.00,100.00,-0.81,-0.81,-0.81,0,0
2016-11-11,3.38,48.4,100.00,100.00,100.00,-1.04,-1.04,-1.04,0,0
2016-11-12,3.38,48.4,100.00,100.00,100.00,-1.31,-1.31,-1.31,0,0
2016-11-13,3.38,48.4,100.00,100.00,100.00,-1.38,-1.38,-1.38,0,0
2016-11-14,3.28,48.8,100.00,100.00,100.00,-2.04,-2.04,-2.04,0,0
2016-11-15,3.26,47.4,100.00,100.00,100.00,-0.73,-0.73,-0.73,0,0
2016-11-16,3.28,47.8,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-11-17,3.22,47.4,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-11-18,3.16,46.7,100.00,100.00,100.00,-0.16,-0.16,-0.16,0,0
2016-11-19,3.16,46.7,100.00,100.00,100.00,-0.16,-0.16,-0.16,0,0
2016-11-20,3.16,46.7,100.00,100.00,100.00,-0.63,-0.63,-0.63,0,0
2016-11-21,3.16,46.1,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-11-22,3.18,46.1,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-11-23,3.14,46.2,100.00,100.00,100.00,-0.84,-0.84,-0.84,0,0
2016-11-24,3.14,46.2,100.00,100.00,100.00,-0.93,-0.93,-0.93,0,0
2016-11-25,3.13,46.0,100.00,100.00,100.00,-0.79,-0.79,-0.79,0,0
2016-11-26,3.13,46.0,100.00,100.00,100.00,-0.91,-0.91,-0.91,0,0
2016-11-27,3.13,46.0,100.00,100.00,100.00,-0.97,-0.97,-0.97,0,0
2016-11-28,3.18,47.1,100.00,100.00,100.00,-0.62,-0.62,-0.62,0,0
2016-11-29,3.20,46.8,100.00,100.00,100.00,-0.70,-0.70,-0.70,0,0
2016-11-30,3.13,47.3,100.00,100.00,100.00,-1.11,-1.11,-1.11,0,0
2016-12-01,3.06,48.3,100.00,100.00,100.00,-1.90,-1.90,-1.90,0,0
2016-12-02,3.11,48.4,100.00,100.00,100.00,-1.01,-1.01,-1.01,0,0
2016-12-03,3.11,48.4,100.00,100.00,100.00,-1.13,-1.13,-1.13,0,0
2016-12-04,3.11,48.4,100.00,100.00,100.00,-1.08,-1.08,-1.08,0,0
2016-12-05,3.11,45.8,100.00,100.00,100.00,-0.99,-0.99,-0.99,0,0
2016-12-06,3.10,45.3,100.00,100.00,100.00,-0.49,-0.49,-0.49,0,0
2016-12-07,3.15,45.9,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-12-08,3.11,46.4,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-12-09,3.04,45.3,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-12-10,3.04,45.3,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-12-11,3.04,45.3,100.00,100.00,100.00,-0.09,-0.09,-0.09,0,0
2016-12-12,3.02,46.4,100.00,100.00,100.00,-0.14,-0.14,-0.14,0,0
2016-12-13,3.02,46.5,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-12-14,2.97,47.1,100.00,100.00,100.00,-1.09,-1.09,-1.09,0,0
2016-12-15,2.92,46.6,100.00,100.00,100.00,-1.02,-1.02,-1.02,0,0
2016-12-16,2.90,45.9,100.00,100.00,100.00,-0.81,-0.81,-0.81,0,0
2016-12-17,2.90,45.9,100.00,100.00,100.00,-0.70,-0.70,-0.70,0,0
2016-12-18,2.90,45.9,100.00,100.00,100.00,-0.71,-0.71,-0.71,0,0
2016-12-19,2.96,45.2,100.00,100.00,100.00,-0.62,-0.62,-0.62,0,0
2016-12-20,2.93,44.9,100.00,100.00,100.00,-0.33,-0.33,-0.33,0,0
2016-12-21,2.95,44.7,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-12-22,2.95,44.9,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-12-23,2.96,44.9,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-12-24,2.96,44.9,100.00,100.00,100.00,-0.37,-0.37,-0.37,0,0
2016-12-25,2.96,44.9,100.00,100.00,100.00,-0.41,-0.41,-0.41,0,0
2016-12-26,2.96,44.9,100.00,100.00,100.00,-0.22,-0.22,-0.22,0,0
2016-12-27,2.94,45.6,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-12-28,2.99,46.8,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-12-29,3.02,47.4,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2016-12-30,3.05,48.3,100.00,100.00,100.00,-0.69,-0.69,-0.69,0,0
2016-12-31,3.05,48.3,100.00,100.00,100.00,-0.65,-0.65,-0.65,0,0
2017-01-01,3.05,48.3,100.00,100.00,100.00,-0.13,-0.13,-0.13,0,0
2017-01-02,3.05,48.3,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-01-03,3.05,46.7,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-01-04,3.05,45.4,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-01-05,3.13,45.2,100.00,100.00,100.00,-0.90,-0.90,-0.90,0,0
2017-01-06,3.08,44.7,100.00,100.00,100.00,-2.09,-2.09,-2.09,0,0
2017-01-07,3.08,44.7,100.00,100.00,100.00,-2.00,-2.00,-2.00,0,0
2017-01-08,3.08,44.7,100.00,100.00,100.00,-1.96,-1.96,-1.96,0,0
2017-01-09,3.12,45.0,100.00,100.00,100.00,-1.86,-1.86,-1.86,0,0
2017-01-10,3.12,44.9,100.00,100.00,100.00,-0.70,-0.70,-0.70,0,0
2017-01-11,3.13,44.6,100.00,100.00,100.00,-1.87,-1.87,-1.87,0,0
2017-01-12,3.14,45.0,100.00,100.00,100.00,-1.43,-1.43,-1.43,0,0
2017-01-13,3.12,44.6,100.00,100.00,100.00,-0.52,-0.52,-0.52,0,0
2017-01-14,3.12,44.6,100.00,100.00,100.00,-0.61,-0.61,-0.61,0,0
2017-01-15,3.12,44.6,100.00,100.00,100.00,-0.56,-0.56,-0.56,0,0
2017-01-16,3.12,44.6,100.00,100.00,100.00,-0.40,-0.40,-0.40,0,0
2017-01-17,3.17,45.4,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-01-18,3.11,46.2,100.00,100.00,100.00,-1.06,-1.06,-1.06,0,0
2017-01-19,3.04,46.6,100.00,100.00,100.00,-0.72,-0.72,-0.72,0,0
2017-01-20,3.03,45.0,100.00,100.00,100.00,-0.47,-0.47,-0.47,0,0
2017-01-21,3.03,45.0,100.00,100.00,100.00,-0.07,-0.07,-0.07,0,0
2017-01-22,3.03,45.0,100.00,100.00,100.00,-0.03,-0.03,-0.03,0,0
2017-01-23,3.10,45.3,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-01-24,3.03,44.4,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-01-25,2.98,44.1,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-01-26,3.84,43.8,100.00,100.00,100.00,-0.20,-0.20,-0.20,0,0
2017-01-27,3.89,43.8,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-01-28,3.89,43.8,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-01-29,3.89,43.8,100.00,100.00,100.00,-0.03,-0.03,-0.03,0,0
2017-01-30,3.70,45.4,100.00,100.00,100.00,-0.56,-0.56,-0.56,0,0
2017-01-31,3.61,45.6,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-01,3.81,45.4,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-02,4.14,45.5,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-03,3.84,44.3,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-04,3.84,44.3,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-05,3.84,44.3,100.00,100.00,100.00,-0.19,-0.19,-0.19,0,0
2017-02-06,3.79,44.8,100.00,100.00,100.00,-0.00,-0.00,-0.00,0,0
2017-02-07,3.74,44.7,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-08,3.71,44.9,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-09,3.41,44.1,100.00,100.00,100.00,-0.68,-0.68,-0.68,0,0
2017-02-10,3.56,44.1,100.00,100.00,100.00,-0.19,-0.19,-0.19,0,0
2017-02-11,3.56,44.1,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-12,3.56,44.1,100.00,100.00,100.00,-0.07,-0.07,-0.07,0,0
2017-02-13,3.43,44.4,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-14,3.40,44.0,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-15,3.29,45.6,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-16,3.61,45.3,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-17,3.52,44.9,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-18,3.52,44.9,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-19,3.52,44.9,100.00,100.00,100.00,-0.08,-0.08,-0.08,0,0
2017-02-20,3.55,44.9,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-21,3.16,45.0,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-22,3.00,45.3,100.00,100.00,100.00,-0.18,-0.18,-0.18,0,0
2017-02-23,3.15,45.2,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-24,3.00,44.9,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-25,3.00,44.9,100.00,100.00,100.00,-0.32,-0.32,-0.32,0,0
2017-02-26,3.00,44.9,100.00,100.00,100.00,-0.08,-0.08,-0.08,0,0
2017-02-27,3.12,45.7,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-02-28,3.43,46.8,100.00,100.00,100.00,-0.44,-0.44,-0.44,0,0
2017-03-01,2.95,46.3,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-03-02,3.22,45.4,100.00,100.00,100.00,-0.54,-0.54,-0.54,0,0
2017-03-03,3.10,44.2,100.00,100.00,100.00,-0.38,-0.38,-0.38,0,0
2017-03-04,3.10,44.2,100.00,100.00,100.00,-0.57,-0.57,-0.57,0,0
2017-03-05,3.10,44.2,100.00,100.00,100.00,-0.45,-0.45,-0.45,0,0
2017-03-06,3.09,44.6,100.00,100.00,100.00,-0.84,-0.84,-0.84,0,0
2017-03-07,3.31,44.9,100.00,100.00,100.00,-1.23,-1.23,-1.23,0,0
2017-03-08,3.31,45.4,100.00,100.00,100.00,-2.08,-2.08,-2.08,0,0
2017-03-09,3.41,46.0,100.00,100.00,100.00,-2.02,-2.02,-2.02,0,0
2017-03-10,3.46,45.2,100.00,100.00,100.00,-2.28,-2.28,-2.28,0,0
2017-03-11,3.46,45.2,100.00,100.00,100.00,-1.63,-1.63,-1.63,0,0
2017-03-12,3.46,45.2,100.00,100.00,100.00,-1.15,-1.15,-1.15,0,0
2017-03-13,3.43,44.8,100.00,100.00,100.00,-0.73,-0.73,-0.73,0,0
2017-03-14,3.51,46.0,100.00,100.00,100.00,-0.92,-0.92,-0.92,0,0
2017-03-15,3.47,45.1,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-03-16,3.53,44.6,100.00,100.00,100.00,-0.38,-0.38,-0.38,0,0
2017-03-17,3.68,44.7,100.00,100.00,100.00,-1.35,-1.35,-1.35,0,0
2017-03-18,3.68,44.7,100.00,100.00,100.00,-2.77,-2.77,-2.77,0,0
2017-03-19,3.68,44.7,100.00,100.00,100.00,-1.98,-1.98,-1.98,0,0
2017-03-20,3.75,44.7,100.00,100.00,100.00,-1.63,-1.63,-1.63,0,0
2017-03-21,4.00,46.2,100.00,100.00,100.00,-2.06,-2.06,-2.06,0,0
2017-03-22,4.03,46.7,100.00,100.00,100.00,-2.61,-2.61,-2.61,0,0
2017-03-23,4.02,47.1,100.00,100.00,100.00,-2.82,-2.82,-2.82,0,0
2017-03-24,4.03,46.8,100.00,100.00,100.00,-3.89,-3.89,-3.89,0,0
2017-03-25,4.03,46.8,100.00,100.00,100.00,-3.44,-3.44,-3.44,0,0
2017-03-26,4.03,46.8,100.00,100.00,100.00,-3.51,-3.51,-3.51,0,0
2017-03-27,4.22,46.3,100.00,100.00,100.00,-2.38,-2.38,-2.38,0,0
2017-03-28,4.00,45.0,100.00,100.00,100.00,-1.99,-1.99,-1.99,0,0
2017-03-29,3.97,44.8,100.00,100.00,100.00,-1.92,-1.92,-1.92,0,0
2017-03-30,3.97,45.0,100.00,100.00,100.00,-2.14,-2.14,-2.14,0,0
2017-03-31,3.76,46.1,100.00,100.00,100.00,-1.84,-1.84,-1.84,0,0
2017-04-01,3.76,46.1,100.00,100.00,100.00,-1.74,-1.74,-1.74,0,0
2017-04-02,3.76,46.1,100.00,100.00,100.00,-1.49,-1.49,-1.49,0,0
2017-04-03,3.95,46.1,100.00,100.00,100.00,-1.16,-1.16,-1.16,0,0
2017-04-04,3.66,45.3,100.00,100.00,100.00,-1.20,-1.20,-1.20,0,0
2017-04-05,3.61,46.8,100.00,100.00,100.00,-1.69,-1.69,-1.69,0,0
2017-04-06,3.77,46.1,100.00,100.00,100.00,-0.95,-0.95,-0.95,0,0
2017-04-07,3.62,46.7,100.00,100.00,100.00,-0.92,-0.92,-0.92,0,0
2017-04-08,3.62,46.7,100.00,100.00,100.00,-0.93,-0.93,-0.93,0,0
2017-04-09,3.62,46.7,100.00,100.00,100.00,-0.80,-0.80,-0.80,0,0
2017-04-10,3.89,48.3,100.00,100.00,100.00,-0.62,-0.62,-0.62,0,0
2017-04-11,3.88,49.6,100.00,100.00,100.00,-0.34,-0.34,-0.34,0,0
2017-04-12,4.15,50.5,100.00,100.00,100.00,-0.81,-0.81,-0.81,0,0
2017-04-13,4.30,50.7,100.00,100.00,100.00,-1.58,-1.58,-1.58,0,0
2017-04-14,4.46,50.7,100.00,100.00,100.00,-1.60,-1.60,-1.60,0,0
2017-04-15,4.46,50.7,100.00,100.00,100.00,-1.55,-1.55,-1.55,0,0
2017-04-16,4.46,50.7,100.00,100.00,100.00,-1.44,-1.44,-1.44,0,0
2017-04-17,4.31,49.1,100.00,100.00,100.00,-0.75,-0.75,-0.75,0,0
2017-04-18,4.32,48.7,100.00,100.00,100.00,-0.83,-0.83,-0.83,0,0
2017-04-19,4.10,49.4,100.00,100.00,100.00,-1.23,-1.23,-1.23,0,0
2017-04-20,3.91,48.4,100.00,100.00,100.00,-0.33,-0.33,-0.33,0,0
2017-04-21,3.96,49.0,100.00,100.00,100.00,-0.55,-0.55,-0.55,0,0
2017-04-22,3.96,49.0,100.00,100.00,100.00,-0.45,-0.45,-0.45,0,0
2017-04-23,3.96,49.0,100.00,100.00,100.00,-0.69,-0.69,-0.69,0,0
2017-04-24,3.97,44.1,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-04-25,3.63,44.0,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-04-26,3.57,44.1,100.00,100.00,100.00,-0.20,-0.20,-0.20,0,0
2017-04-27,3.60,43.5,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-04-28,3.67,44.1,100.00,100.00,100.00,-0.62,-0.62,-0.62,0,0
2017-04-29,3.67,44.1,100.00,100.00,100.00,-0.57,-0.57,-0.57,0,0
2017-04-30,3.67,44.1,100.00,100.00,100.00,-0.32,-0.32,-0.32,0,0
2017-05-01,3.74,43.1,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-05-02,3.77,43.8,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-05-03,3.80,43.9,100.00,100.00,100.00,-0.02,-0.02,-0.02,0,0
2017-05-04,3.83,43.6,100.00,100.00,100.00,-0.22,-0.22,-0.22,0,0
2017-05-05,3.81,43.7,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-05-06,3.81,43.7,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-05-07,3.81,43.7,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-05-08,3.74,42.7,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-05-09,3.67,42.9,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-05-10,3.77,43.3,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-05-11,3.78,43.8,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2017-05-12,3.65,43.5,100.00,100.00,100.00,-0.61,-0.61,-0.61,0,0
2017-05-13,3.65,43.5,100.00,100.00,100.00,-0.04,-0.04,-0.04,0,0
2017-05-14,3.65,43.5,100.00,100.00,100.00,-0.01,-0.01,-0.01,0,0
