Día,Valor,Drawdown,Régimen,Sharpe252,Efectivo
546,12062.53,-2.49,EXPANSION,1.18,0.0
547,12027.77,-2.77,EXPANSION,1.11,0.0
548,12114.88,-2.06,EXPANSION,1.17,0.0
549,12179.10,-1.55,EXPANSION,1.30,0.0
550,12248.96,-0.98,EXPANSION,1.34,0.0
551,12206.36,-1.33,EXPANSION,1.36,0.0
552,12398.81,0.00,EXPANSION,1.53,0.0
553,12377.89,-0.17,EXPANSION,1.56,0.0
554,12239.29,-1.29,EXPANSION,1.29,0.0
555,12046.87,-2.84,EXPANSION,1.08,0.0
556,12153.38,-1.98,EXPANSION,1.19,0.0
557,12199.93,-1.60,EXPANSION,1.23,0.0
558,12172.54,-1.82,EXPANSION,1.14,0.0
559,12091.20,-2.48,EXPANSION,1.05,0.0
560,12063.42,-2.71,EXPANSION,0.99,0.0
561,11921.13,-3.85,EXPANSION,0.84,0.0
562,11982.47,-3.36,EXPANSION,0.91,0.0
563,11972.27,-3.44,EXPANSION,0.88,0.0
564,12127.16,-2.19,EXPANSION,1.00,0.0
565,12178.22,-1.78,EXPANSION,1.07,0.0
566,12178.21,-1.78,EXPANSION,1.07,0.0
567,12132.06,-2.15,EXPANSION,1.03,0.0
568,12162.85,-1.90,EXPANSION,1.10,0.0
569,12175.44,-1.80,EXPANSION,1.09,0.0
570,12206.55,-1.55,EXPANSION,1.11,0.0
571,12255.23,-1.16,EXPANSION,1.24,0.0
572,12239.30,-1.29,EXPANSION,1.14,0.0
573,12193.87,-1.65,EXPANSION,1.05,0.0
574,12273.48,-1.01,EXPANSION,1.17,0.0
575,12281.75,-0.94,EXPANSION,1.12,0.0
576,12280.48,-0.95,EXPANSION,1.13,0.0
577,12296.34,-0.83,EXPANSION,1.23,0.0
578,12298.96,-0.81,EXPANSION,1.32,0.0
579,12354.02,-0.36,EXPANSION,1.65,0.0
580,12317.63,-0.65,EXPANSION,1.57,0.0
581,12225.43,-1.40,EXPANSION,1.41,0.0
582,12223.12,-1.42,EXPANSION,1.38,0.0
583,12229.76,-1.36,EXPANSION,1.37,0.0
584,12243.60,-1.25,EXPANSION,1.38,0.0
585,12317.26,-0.66,EXPANSION,1.42,0.0
586,12314.84,-0.68,EXPANSION,1.38,0.0
587,12270.92,-1.03,EXPANSION,1.32,0.0
588,12372.94,-0.21,EXPANSION,1.33,0.0
589,12352.68,-0.37,EXPANSION,1.33,0.0
590,12365.12,-0.27,EXPANSION,1.34,0.0
591,12333.79,-0.52,EXPANSION,1.33,0.0
592,12482.89,0.00,EXPANSION,1.43,0.0
593,12539.03,0.00,EXPANSION,1.47,0.0
594,12527.59,-0.09,EXPANSION,1.49,0.0
595,12562.51,0.00,EXPANSION,1.46,0.0
596,12504.75,-0.46,EXPANSION,1.45,0.0
597,12511.17,-0.41,EXPANSION,1.45,0.0
598,12542.64,-0.16,EXPANSION,1.48,0.0
599,12652.74,0.00,EXPANSION,1.63,0.0
600,12696.88,0.00,EXPANSION,1.66,0.0
601,12695.87,-0.01,EXPANSION,1.73,0.0
602,12684.44,-0.10,EXPANSION,1.74,0.0
603,12757.10,0.00,EXPANSION,1.83,0.0
604,12781.49,0.00,EXPANSION,1.87,0.0
605,12799.96,0.00,EXPANSION,1.88,0.0
606,12928.75,0.00,EXPANSION,1.95,0.0
607,12994.53,0.00,EXPANSION,2.05,0.0
608,13074.18,0.00,EXPANSION,2.18,0.0
609,13153.06,0.00,EXPANSION,2.21,0.0
610,13071.45,-0.62,EXPANSION,2.03,0.0
611,13149.35,-0.03,EXPANSION,2.07,0.0
612,13153.06,-0.00,EXPANSION,2.05,0.0
613,13161.56,0.00,EXPANSION,2.06,0.0
614,13206.34,0.00,EXPANSION,2.00,0.0
615,13152.69,-0.41,EXPANSION,1.98,0.0
616,13182.53,-0.18,EXPANSION,2.03,0.0
617,13396.71,0.00,EXPANSION,2.52,0.0
618,13480.01,0.00,EXPANSION,2.59,0.0
619,13444.16,-0.27,EXPANSION,2.58,0.0
620,13616.06,0.00,EXPANSION,2.63,0.0
621,13709.36,0.00,EXPANSION,2.95,0.0
622,13826.31,0.00,EXPANSION,3.02,0.0
623,13739.51,-0.63,EXPANSION,2.86,0.0
624,13703.03,-0.89,EXPANSION,2.87,0.0
625,13573.40,-1.83,EXPANSION,2.73,0.0
626,13672.57,-1.11,EXPANSION,2.81,0.0
627,13753.20,-0.53,EXPANSION,2.83,0.0
628,13685.18,-1.02,EXPANSION,2.76,0.0
629,13751.88,-0.54,EXPANSION,2.68,0.0
630,13885.87,0.00,EXPANSION,2.75,0.0
631,13996.78,0.00,EXPANSION,2.91,0.0
632,14016.08,0.00,EXPANSION,2.93,0.0
633,14013.55,-0.02,EXPANSION,2.94,0.0
634,14117.77,0.00,EXPANSION,3.11,0.0
635,14249.67,0.00,EXPANSION,3.17,0.0
636,14183.37,-0.47,EXPANSION,3.08,0.0
637,14291.50,0.00,EXPANSION,3.20,0.0
638,14186.18,-0.74,EXPANSION,3.03,0.0
639,14265.87,-0.18,EXPANSION,3.08,0.0
640,14272.32,-0.13,EXPANSION,3.09,0.0
641,14043.05,-1.74,EXPANSION,2.88,0.0
642,14149.08,-1.00,EXPANSION,3.12,0.0
643,13953.51,-2.36,EXPANSION,2.84,0.0
644,13828.96,-3.24,EXPANSION,2.75,0.0
645,13885.21,-2.84,EXPANSION,2.78,0.0
646,13982.14,-2.16,EXPANSION,2.85,0.0
647,13909.62,-2.67,EXPANSION,2.79,0.0
648,13990.84,-2.10,EXPANSION,2.81,0.0
649,13932.87,-2.51,EXPANSION,2.83,0.0
650,13929.41,-2.53,EXPANSION,2.85,0.0
651,13968.97,-2.26,EXPANSION,2.92,0.0
652,14105.99,-1.30,EXPANSION,3.01,0.0
653,14016.38,-1.93,EXPANSION,2.93,0.0
654,14003.10,-2.02,EXPANSION,2.91,0.0
655,13951.21,-2.38,EXPANSION,2.88,0.0
656,13888.75,-2.82,EXPANSION,2.74,0.0
657,13992.49,-2.09,EXPANSION,2.83,0.0
658,13845.28,-3.12,EXPANSION,2.69,0.0
659,13810.25,-3.37,EXPANSION,2.66,0.0
660,13777.25,-3.60,EXPANSION,2.57,0.0
661,13829.37,-3.23,EXPANSION,2.61,0.0
662,13851.00,-3.08,EXPANSION,2.62,0.0
663,13876.99,-2.90,EXPANSION,2.62,0.0
664,13938.57,-2.47,EXPANSION,2.65,0.0
665,13866.11,-2.98,EXPANSION,2.57,0.0
666,13819.27,-3.30,EXPANSION,2.54,0.0
667,13856.28,-3.05,EXPANSION,2.51,0.0
668,13819.78,-3.30,EXPANSION,2.51,0.0
669,13787.85,-3.52,EXPANSION,2.48,0.0
670,13803.52,-3.41,EXPANSION,2.47,0.0
671,13951.58,-2.38,EXPANSION,2.57,0.0
672,13949.25,-2.39,EXPANSION,2.77,0.0
673,13964.30,-2.29,EXPANSION,2.77,0.0
674,13776.58,-3.60,EXPANSION,2.58,0.0
675,13715.66,-4.03,EXPANSION,2.50,0.0
676,14031.51,-1.82,EXPANSION,2.58,0.0
677,14139.19,-1.07,EXPANSION,2.63,0.0
678,14201.26,-0.63,EXPANSION,2.70,0.0
679,14640.86,0.00,EXPANSION,3.00,0.0
680,14505.69,-0.92,EXPANSION,2.92,0.0
681,14604.80,-0.25,EXPANSION,3.02,0.0
682,14551.75,-0.61,EXPANSION,2.98,0.0
683,14557.61,-0.57,EXPANSION,3.05,0.0
684,14451.88,-1.29,EXPANSION,2.85,0.0
685,14483.77,-1.07,EXPANSION,2.82,0.0
686,14527.57,-0.77,EXPANSION,2.82,0.0
687,14654.29,0.00,EXPANSION,2.92,0.0
688,14599.15,-0.38,EXPANSION,2.88,0.0
689,14620.22,-0.23,EXPANSION,2.94,0.0
690,14698.90,0.00,EXPANSION,2.93,0.0
691,14642.24,-0.39,EXPANSION,2.81,0.0
692,14587.05,-0.76,EXPANSION,2.86,0.0
693,14614.88,-0.57,EXPANSION,2.90,0.0
694,14665.88,-0.22,EXPANSION,2.93,0.0
695,14872.74,0.00,EXPANSION,3.06,0.0
696,14852.36,-0.14,EXPANSION,3.05,0.0
697,14974.48,0.00,EXPANSION,3.10,0.0
698,14969.26,-0.03,EXPANSION,3.10,0.0
699,14918.62,-0.37,EXPANSION,3.07,0.0
700,14721.95,-1.69,EXPANSION,2.95,0.0
701,14895.28,-0.53,EXPANSION,2.99,0.0
702,15004.56,0.00,EXPANSION,3.07,0.0
703,15087.88,0.00,EXPANSION,3.13,0.0
704,15282.03,0.00,EXPANSION,3.24,0.0
705,15187.87,-0.62,EXPANSION,3.12,0.0
706,15360.53,0.00,EXPANSION,3.14,0.0
707,15220.46,-0.91,EXPANSION,3.01,0.0
708,15182.73,-1.16,EXPANSION,2.96,0.0
709,15196.54,-1.07,EXPANSION,2.97,0.0
710,15152.58,-1.35,EXPANSION,2.95,0.0
711,15117.38,-1.58,EXPANSION,2.92,0.0
712,15228.18,-0.86,EXPANSION,2.95,0.0
713,15268.25,-0.60,EXPANSION,3.07,0.0
714,15350.26,-0.07,EXPANSION,3.11,0.0
715,15401.01,0.00,EXPANSION,3.13,0.0
716,15393.28,-0.05,EXPANSION,3.12,0.0
717,15405.61,0.00,EXPANSION,3.13,0.0
718,15443.62,0.00,EXPANSION,3.15,0.0
719,15541.88,0.00,EXPANSION,3.19,0.0
720,15567.07,0.00,EXPANSION,3.20,0.0
721,15755.15,0.00,EXPANSION,3.29,0.0
722,15881.41,0.00,EXPANSION,3.29,0.0
723,15765.07,-0.73,EXPANSION,3.23,0.0
724,15766.72,-0.72,EXPANSION,3.24,0.0
725,15630.27,-1.58,EXPANSION,3.12,0.0
726,15606.98,-1.73,EXPANSION,3.06,0.0
727,15731.73,-0.94,EXPANSION,3.11,0.0
728,15821.60,-0.38,EXPANSION,3.14,0.0
729,15606.51,-1.73,EXPANSION,3.01,0.0
730,15605.37,-1.74,EXPANSION,3.00,0.0
731,15561.80,-2.01,EXPANSION,2.94,0.0
732,15662.92,-1.38,EXPANSION,2.98,0.0
733,15688.30,-1.22,EXPANSION,2.93,0.0
734,15551.55,-2.08,EXPANSION,2.71,0.0
735,15241.73,-4.03,EXPANSION,2.53,0.0
736,15547.89,-2.10,EXPANSION,2.78,0.0
737,15541.78,-2.14,EXPANSION,2.77,0.0
738,15521.10,-2.27,EXPANSION,2.75,0.0
739,15761.92,-0.75,EXPANSION,2.87,0.0
740,15710.40,-1.08,EXPANSION,2.76,0.0
741,15638.01,-1.53,EXPANSION,2.81,0.0
742,15464.56,-2.62,EXPANSION,2.65,0.0
743,15488.51,-2.47,EXPANSION,2.60,0.0
744,15567.43,-1.98,EXPANSION,2.66,0.0
745,15515.98,-2.30,EXPANSION,2.62,0.0
746,15542.79,-2.13,EXPANSION,2.63,0.0
747,15476.20,-2.55,EXPANSION,2.53,0.0
748,15629.96,-1.58,EXPANSION,2.70,0.0
749,15637.27,-1.54,EXPANSION,2.67,0.0
750,15671.47,-1.32,EXPANSION,2.68,0.0
751,15747.12,-0.85,EXPANSION,2.70,0.0
752,15774.12,-0.68,EXPANSION,2.71,0.0
753,15787.34,-0.59,EXPANSION,2.68,0.0
754,15737.12,-0.91,EXPANSION,2.59,0.0
755,15741.30,-0.88,EXPANSION,2.57,0.0
756,15796.22,-0.54,EXPANSION,2.62,0.0
757,15806.25,-0.47,EXPANSION,2.60,0.0
758,15829.61,-0.33,EXPANSION,2.61,0.0
759,15905.23,0.00,EXPANSION,2.66,0.0
760,15981.55,0.00,EXPANSION,2.76,0.0
761,16056.61,0.00,EXPANSION,2.72,0.0
762,16116.51,0.00,EXPANSION,2.76,0.0
763,16343.88,0.00,EXPANSION,2.85,0.0
764,16487.42,0.00,EXPANSION,2.86,0.0
765,16549.50,0.00,EXPANSION,2.88,0.0
766,16499.29,-0.30,EXPANSION,2.87,0.0
767,16491.40,-0.35,EXPANSION,2.85,0.0
768,16422.03,-0.77,EXPANSION,2.76,0.0
769,16436.61,-0.68,EXPANSION,2.71,0.0
770,16454.50,-0.57,EXPANSION,2.81,0.0
771,16569.00,0.00,EXPANSION,2.83,0.0
772,16575.39,0.00,EXPANSION,2.81,0.0
773,16568.06,-0.04,EXPANSION,2.82,0.0
774,16524.94,-0.30,EXPANSION,2.74,0.0
775,16383.93,-1.16,EXPANSION,2.59,0.0
776,16380.20,-1.18,EXPANSION,2.59,0.0
777,16412.26,-0.98,EXPANSION,2.58,0.0
778,16437.12,-0.83,EXPANSION,2.59,0.0
779,16428.01,-0.89,EXPANSION,2.58,0.0
780,16559.83,-0.09,EXPANSION,2.66,0.0
781,16505.62,-0.42,EXPANSION,2.58,0.0
782,16674.64,0.00,EXPANSION,2.61,0.0
783,16804.88,0.00,EXPANSION,2.70,0.0
784,16940.50,0.00,EXPANSION,2.73,0.0
785,16962.70,0.00,EXPANSION,2.75,0.0
786,17009.38,0.00,EXPANSION,2.82,0.0
787,17016.67,0.00,EXPANSION,2.80,0.0
788,17050.20,0.00,EXPANSION,2.79,0.0
789,17063.71,0.00,EXPANSION,2.85,0.0
790,17230.31,0.00,EXPANSION,2.83,0.0
791,17308.37,0.00,EXPANSION,2.95,0.0
792,17131.53,-1.02,EXPANSION,2.81,0.0
793,17053.84,-1.47,EXPANSION,2.78,0.0
794,16927.91,-2.20,EXPANSION,2.69,0.0
795,17078.58,-1.33,EXPANSION,2.82,0.0
796,17030.28,-1.61,EXPANSION,2.83,0.0
797,17136.53,-0.99,EXPANSION,3.01,0.0
798,17510.80,0.00,EXPANSION,3.16,0.0
799,17547.25,0.00,EXPANSION,3.21,0.0
800,17568.53,0.00,EXPANSION,3.15,0.0
801,17632.53,0.00,EXPANSION,3.14,0.0
802,17691.48,0.00,EXPANSION,3.12,0.0
803,17845.30,0.00,EXPANSION,3.23,0.0
804,18024.17,0.00,EXPANSION,3.19,0.0
805,17970.14,-0.30,EXPANSION,3.18,0.0
806,18025.88,0.00,EXPANSION,3.34,0.0
807,18161.04,0.00,EXPANSION,3.60,0.0
808,18289.46,0.00,EXPANSION,3.58,0.0
809,18185.28,-0.57,EXPANSION,3.49,0.0
810,18320.46,0.00,EXPANSION,3.57,0.0
811,18076.29,-1.33,EXPANSION,3.49,0.0
812,18130.60,-1.04,EXPANSION,3.54,0.0
813,18242.60,-0.42,EXPANSION,3.74,0.0
814,18261.55,-0.32,EXPANSION,3.70,0.0
815,18308.78,-0.06,EXPANSION,3.73,0.0
816,18577.62,0.00,EXPANSION,3.74,0.0
817,18555.37,-0.12,EXPANSION,3.69,0.0
818,18859.89,0.00,EXPANSION,3.81,0.0
819,19433.87,0.00,EXPANSION,3.99,0.0
820,19343.29,-0.47,EXPANSION,3.92,0.0
821,19152.33,-1.45,EXPANSION,3.80,0.0
822,19193.45,-1.24,EXPANSION,3.79,0.0
823,19509.75,0.00,EXPANSION,3.87,0.0
824,19520.82,0.00,EXPANSION,3.89,0.0
825,19448.95,-0.37,EXPANSION,3.89,0.0
826,19456.77,-0.33,EXPANSION,3.84,0.0
827,19664.19,0.00,EXPANSION,3.92,0.0
828,19898.00,0.00,EXPANSION,4.01,0.0
829,19855.21,-0.22,EXPANSION,3.97,0.0
830,20002.61,0.00,EXPANSION,4.03,0.0
831,19752.43,-1.25,EXPANSION,3.85,0.0
832,19608.37,-1.97,EXPANSION,3.81,0.0
833,19491.75,-2.55,EXPANSION,3.82,0.0
834,19217.86,-3.92,EXPANSION,3.67,0.0
835,19359.57,-3.21,EXPANSION,3.72,0.0
836,19239.80,-3.81,EXPANSION,3.65,0.0
837,19256.17,-3.73,EXPANSION,3.61,0.0
838,19566.82,-2.18,EXPANSION,3.72,0.0
839,19543.53,-2.30,EXPANSION,3.74,0.0
840,19445.13,-2.79,EXPANSION,3.63,0.0
841,19466.72,-2.68,EXPANSION,3.65,0.0
842,19200.59,-4.01,EXPANSION,3.49,0.0
843,19410.49,-2.96,EXPANSION,3.60,0.0
844,19330.01,-3.36,EXPANSION,3.47,0.0
845,19842.28,-0.80,EXPANSION,3.58,0.0
846,19974.92,-0.14,EXPANSION,3.64,0.0
847,20127.05,0.00,EXPANSION,3.68,0.0
848,20495.22,0.00,EXPANSION,3.84,0.0
849,20508.70,0.00,EXPANSION,3.84,0.0
850,20364.32,-0.70,EXPANSION,3.75,0.0
851,20153.00,-1.73,EXPANSION,3.58,0.0
852,19959.82,-2.68,EXPANSION,3.46,0.0
853,19976.66,-2.59,EXPANSION,3.47,0.0
854,19819.53,-3.36,EXPANSION,3.40,0.0
855,20069.44,-2.14,EXPANSION,3.44,0.0
856,20133.52,-1.83,EXPANSION,3.45,0.0
857,20036.55,-2.30,EXPANSION,3.40,0.0
858,20044.73,-2.26,EXPANSION,3.33,0.0
859,19547.96,-4.68,EXPANSION,3.02,0.0
860,19665.94,-4.11,EXPANSION,3.01,0.0
861,19689.99,-3.99,EXPANSION,2.98,0.0
862,19779.61,-3.56,EXPANSION,3.07,0.0
863,20038.45,-2.29,EXPANSION,3.11,0.0
864,19801.15,-3.45,EXPANSION,3.00,0.0
865,19770.11,-3.60,EXPANSION,2.98,0.0
866,19826.15,-3.33,EXPANSION,2.98,0.0
867,19984.84,-2.55,EXPANSION,3.07,0.0
868,19834.96,-3.29,EXPANSION,2.99,0.0
869,19984.75,-2.55,EXPANSION,2.94,0.0
870,20013.07,-2.42,EXPANSION,2.90,0.0
871,20048.61,-2.24,EXPANSION,2.94,0.0
872,19852.70,-3.20,EXPANSION,2.76,0.0
873,19528.86,-4.78,EXPANSION,2.55,0.0
874,19661.28,-4.13,EXPANSION,2.54,0.0
875,19496.61,-4.93,EXPANSION,2.52,0.0
876,19055.46,-7.09,EXPANSION,2.32,0.0
877,19099.13,-6.87,EXPANSION,2.42,0.0
878,18989.24,-7.41,EXPANSION,2.32,0.0
879,18303.19,-10.75,CONTRACTION,1.91,0.0
880,18692.67,-8.85,CONTRACTION,2.09,0.0
881,18456.58,-10.01,EXPANSION,1.95,0.0
882,18132.26,-11.59,CONTRACTION,1.74,0.0
883,18250.42,-11.01,EXPANSION,1.73,40.0
884,18238.39,-11.07,EXPANSION,1.71,40.0
885,18186.32,-11.32,EXPANSION,1.69,40.0
886,18388.59,-10.34,EXPANSION,1.72,40.0
887,18425.72,-10.16,EXPANSION,1.67,40.0
888,18721.11,-8.72,EXPANSION,1.81,40.0
889,18867.80,-8.00,EXPANSION,1.81,40.0
890,18836.31,-8.15,EXPANSION,1.85,40.0
891,18917.25,-7.76,EXPANSION,1.85,40.0
892,18869.47,-7.99,EXPANSION,1.82,40.0
893,18929.74,-7.70,EXPANSION,1.98,40.0
894,18871.46,-7.98,EXPANSION,1.90,40.0
895,18753.32,-8.56,EXPANSION,1.97,40.0
896,18721.06,-8.72,EXPANSION,2.02,40.0
897,18851.17,-8.08,EXPANSION,2.04,40.0
898,18806.48,-8.30,EXPANSION,1.98,40.0
899,18792.25,-8.37,EXPANSION,2.01,40.0
900,18921.54,-7.74,EXPANSION,2.02,40.0
901,18796.79,-8.35,EXPANSION,2.00,40.0
902,18689.07,-8.87,EXPANSION,1.96,40.0
903,18692.00,-8.86,EXPANSION,1.94,40.0
904,18779.53,-8.43,EXPANSION,1.90,40.0
905,18813.72,-8.26,EXPANSION,1.96,40.0
906,18815.60,-8.26,EXPANSION,1.97,40.0
907,18861.01,-8.03,EXPANSION,2.02,40.0
908,18890.70,-7.89,EXPANSION,2.07,40.0
909,18804.11,-8.31,EXPANSION,1.98,40.0
910,18724.47,-8.70,EXPANSION,2.03,40.0
911,18822.70,-8.22,EXPANSION,2.09,40.0
912,18775.13,-8.45,EXPANSION,2.09,40.0
913,18850.66,-8.08,EXPANSION,2.09,40.0
914,18825.78,-8.21,EXPANSION,2.07,40.0
915,18773.26,-8.46,EXPANSION,2.03,40.0
916,18676.58,-8.93,EXPANSION,1.96,40.0
917,18641.35,-9.11,EXPANSION,1.98,40.0
918,18627.11,-9.17,EXPANSION,2.00,40.0
919,18579.99,-9.40,EXPANSION,1.96,40.0
920,18616.02,-9.23,EXPANSION,2.00,40.0
921,18566.73,-9.47,EXPANSION,2.00,40.0
922,18602.46,-9.29,EXPANSION,2.00,40.0
923,18707.12,-8.78,EXPANSION,1.97,40.0
924,18505.92,-9.77,EXPANSION,1.88,40.0
925,18420.91,-10.18,EXPANSION,1.84,40.0
926,18398.95,-10.29,EXPANSION,1.94,40.0
927,18380.65,-10.38,EXPANSION,1.97,40.0
928,18536.75,-9.62,EXPANSION,1.88,40.0
929,18351.02,-10.52,EXPANSION,1.74,40.0
930,18259.78,-10.97,EXPANSION,1.67,40.0
931,18285.89,-10.84,EXPANSION,1.49,40.0
932,18250.75,-11.01,EXPANSION,1.55,40.0
933,18261.75,-10.96,EXPANSION,1.50,40.0
934,18244.80,-11.04,EXPANSION,1.52,40.0
935,18191.36,-11.30,EXPANSION,1.50,40.0
936,18324.30,-10.65,EXPANSION,1.61,40.0
937,18289.47,-10.82,EXPANSION,1.58,40.0
938,18306.81,-10.74,EXPANSION,1.56,40.0
939,18171.63,-11.40,EXPANSION,1.44,40.0
940,18209.28,-11.21,EXPANSION,1.49,40.0
941,18224.10,-11.14,EXPANSION,1.48,40.0
942,18256.90,-10.98,EXPANSION,1.45,40.0
943,18402.55,-10.27,EXPANSION,1.54,40.0
944,18436.08,-10.11,EXPANSION,1.59,40.0
945,18529.02,-9.65,EXPANSION,1.62,40.0
946,18496.91,-9.81,EXPANSION,1.57,0.0
947,18526.40,-9.67,EXPANSION,1.49,0.0
948,18637.29,-9.12,EXPANSION,1.54,0.0
949,18703.61,-8.80,EXPANSION,1.51,0.0
950,18772.83,-8.46,EXPANSION,1.54,0.0
951,18861.23,-8.03,EXPANSION,1.60,0.0
952,18727.18,-8.69,EXPANSION,1.66,0.0
953,18753.11,-8.56,EXPANSION,1.58,0.0
954,18767.81,-8.49,EXPANSION,1.53,0.0
955,18740.42,-8.62,EXPANSION,1.48,0.0
956,18604.25,-9.29,EXPANSION,1.32,0.0
957,18761.30,-8.52,EXPANSION,1.44,0.0
958,18457.69,-10.00,EXPANSION,1.21,0.0
959,18679.23,-8.92,EXPANSION,1.38,0.0
960,18661.22,-9.01,EXPANSION,1.39,0.0
961,18765.86,-8.50,EXPANSION,1.42,0.0
962,18785.62,-8.40,EXPANSION,1.46,0.0
963,18653.90,-9.04,EXPANSION,1.42,0.0
964,18668.00,-8.98,EXPANSION,1.37,0.0
965,18713.57,-8.75,EXPANSION,1.37,0.0
966,18871.08,-7.99,EXPANSION,1.39,0.0
967,18950.74,-7.60,EXPANSION,1.40,0.0
968,18993.60,-7.39,EXPANSION,1.42,0.0
969,18938.98,-7.65,EXPANSION,1.39,0.0
970,18871.31,-7.98,EXPANSION,1.34,0.0
971,18787.88,-8.39,EXPANSION,1.26,0.0
972,18920.55,-7.74,EXPANSION,1.30,0.0
973,19022.73,-7.25,EXPANSION,1.25,0.0
974,18818.51,-8.24,EXPANSION,1.10,0.0
975,18838.22,-8.15,EXPANSION,1.17,0.0
976,18905.87,-7.82,EXPANSION,1.19,0.0
977,18989.54,-7.41,EXPANSION,1.30,0.0
978,18688.82,-8.87,EXPANSION,1.18,0.0
979,18723.61,-8.70,EXPANSION,1.13,0.0
980,18591.21,-9.35,EXPANSION,1.03,0.0
981,18590.54,-9.35,EXPANSION,1.14,0.0
982,18589.35,-9.36,EXPANSION,1.14,0.0
983,18672.96,-8.95,EXPANSION,1.20,0.0
984,18737.60,-8.64,EXPANSION,1.18,0.0
985,18552.30,-9.54,EXPANSION,1.08,0.0
986,18385.80,-10.35,EXPANSION,1.08,0.0
987,18405.81,-10.25,EXPANSION,1.26,0.0
988,18356.98,-10.49,EXPANSION,1.09,0.0
989,18314.47,-10.70,EXPANSION,1.08,0.0
990,18318.75,-10.68,EXPANSION,1.09,0.0
991,18238.25,-11.07,EXPANSION,0.94,0.0
992,18214.33,-11.19,EXPANSION,0.95,0.0
993,18354.58,-10.50,EXPANSION,1.05,0.0
994,18270.00,-10.92,EXPANSION,1.11,0.0
995,18416.11,-10.20,EXPANSION,1.16,0.0
996,18450.84,-10.03,EXPANSION,1.13,0.0
997,18476.69,-9.91,EXPANSION,1.17,0.0
998,18534.57,-9.63,EXPANSION,1.18,0.0
999,18674.75,-8.94,EXPANSION,1.28,0.0
1000,18840.75,-8.13,EXPANSION,1.27,0.0
1001,18702.29,-8.81,EXPANSION,1.20,0.0
1002,18684.75,-8.89,EXPANSION,1.18,0.0
1003,18653.00,-9.05,EXPANSION,1.13,0.0
1004,18395.43,-10.30,EXPANSION,0.99,0.0
1005,18466.66,-9.96,EXPANSION,1.02,0.0
1006,18309.96,-10.72,EXPANSION,0.97,0.0
1007,18185.74,-11.33,EXPANSION,0.92,0.0
1008,18292.01,-10.81,EXPANSION,0.93,0.0
1009,18056.79,-11.96,EXPANSION,0.82,0.0
1010,18090.14,-11.79,EXPANSION,0.82,0.0
1011,18072.23,-11.88,EXPANSION,0.78,0.0
1012,18059.92,-11.94,EXPANSION,0.74,0.0
1013,17898.98,-12.72,EXPANSION,0.63,0.0
1014,17914.79,-12.65,EXPANSION,0.60,0.0
1015,17771.87,-13.34,EXPANSION,0.43,0.0
1016,17610.17,-14.13,EXPANSION,0.29,0.0
1017,17639.22,-13.99,EXPANSION,0.27,0.0
1018,17643.15,-13.97,EXPANSION,0.30,0.0
1019,17452.00,-14.90,EXPANSION,0.21,0.0
1020,17383.48,-15.24,EXPANSION,0.22,0.0
1021,17227.55,-16.00,EXPANSION,0.14,0.0
1022,17183.38,-16.21,EXPANSION,0.11,0.0
1023,17398.16,-15.17,EXPANSION,0.15,0.0
1024,17464.36,-14.84,EXPANSION,0.18,0.0
1025,17458.04,-14.87,EXPANSION,0.18,0.0
1026,17449.40,-14.92,EXPANSION,0.20,0.0
1027,17427.03,-15.03,EXPANSION,0.25,0.0
1028,17450.14,-14.91,EXPANSION,0.27,0.0
1029,17584.40,-14.26,EXPANSION,0.31,0.0
1030,17697.42,-13.71,EXPANSION,0.35,0.0
1031,17759.40,-13.41,EXPANSION,0.38,0.0
1032,17731.99,-13.54,EXPANSION,0.31,0.0
1033,17814.09,-13.14,EXPANSION,0.37,0.0
1034,17698.04,-13.70,EXPANSION,0.24,0.0
1035,17489.41,-14.72,EXPANSION,0.08,0.0
1036,17542.68,-14.46,EXPANSION,0.04,0.0
1037,17536.67,-14.49,EXPANSION,0.03,0.0
1038,17550.31,-14.43,EXPANSION,0.01,0.0
1039,17580.07,-14.28,EXPANSION,0.02,0.0
1040,17667.39,-13.85,EXPANSION,0.05,0.0
1041,17871.76,-12.86,EXPANSION,0.13,0.0
1042,17919.98,-12.62,EXPANSION,0.08,0.0
1043,17833.35,-13.04,EXPANSION,0.00,0.0
1044,17917.71,-12.63,EXPANSION,0.12,0.0
1045,17937.94,-12.54,EXPANSION,0.17,0.0
1046,17937.69,-12.54,EXPANSION,0.22,0.0
1047,17968.42,-12.39,EXPANSION,0.17,0.0
1048,18205.06,-11.23,EXPANSION,0.29,0.0
1049,18261.15,-10.96,EXPANSION,0.27,0.0
1050,18219.21,-11.16,EXPANSION,0.08,0.0
1051,18233.53,-11.09,EXPANSION,0.07,0.0
1052,18241.25,-11.06,EXPANSION,0.06,0.0
1053,18248.72,-11.02,EXPANSION,0.04,0.0
1054,18197.31,-11.27,EXPANSION,-0.01,0.0
1055,18126.95,-11.61,EXPANSION,-0.11,0.0
1056,18021.56,-12.13,EXPANSION,-0.24,0.0
1057,17968.88,-12.38,EXPANSION,-0.24,0.0
1058,17993.51,-12.26,EXPANSION,-0.26,0.0
1059,17869.68,-12.87,EXPANSION,-0.37,0.0
1060,17881.22,-12.81,EXPANSION,-0.42,0.0
1061,17811.18,-13.15,EXPANSION,-0.41,0.0
1062,17796.12,-13.23,EXPANSION,-0.48,0.0
