Día,Valor,Drawdown,Régimen
2831,30851.60,-26.30,EXPANSION
2832,31165.47,-25.55,EXPANSION
2833,31302.17,-25.22,EXPANSION
2834,31280.96,-25.27,EXPANSION
2835,31217.25,-25.43,EXPANSION
2836,31279.50,-25.28,EXPANSION
2837,31310.59,-25.20,EXPANSION
2838,31281.16,-25.27,EXPANSION
2839,31368.51,-25.06,EXPANSION
2840,31411.02,-24.96,EXPANSION
2841,31455.76,-24.86,EXPANSION
2842,31375.07,-25.05,EXPANSION
2843,31177.69,-25.52,EXPANSION
2844,31156.39,-25.57,EXPANSION
2845,31146.42,-25.59,EXPANSION
2846,31038.50,-25.85,EXPANSION
2847,31376.44,-25.04,EXPANSION
2848,31240.56,-25.37,EXPANSION
2849,31296.81,-25.23,EXPANSION
2850,31597.98,-24.52,EXPANSION
2851,31614.69,-24.48,EXPANSION
2852,31619.23,-24.46,EXPANSION
2853,31777.40,-24.09,EXPANSION
2854,31722.20,-24.22,EXPANSION
2855,31504.35,-24.74,EXPANSION
2856,30978.45,-26.00,EXPANSION
2857,31196.62,-25.47,EXPANSION
2858,31189.32,-25.49,EXPANSION
2859,31171.48,-25.53,EXPANSION
2860,31367.35,-25.07,EXPANSION
2861,31610.33,-24.49,EXPANSION
2862,31973.97,-23.62,EXPANSION
2863,32560.30,-22.22,EXPANSION
2864,32170.38,-23.15,EXPANSION
2865,32164.58,-23.16,EXPANSION
2866,32157.50,-23.18,EXPANSION
2867,32340.85,-22.74,EXPANSION
2868,32463.44,-22.45,EXPANSION
2869,32411.13,-22.57,EXPANSION
2870,31986.65,-23.59,EXPANSION
2871,31936.19,-23.71,EXPANSION
2872,31915.30,-23.76,EXPANSION
2873,31963.19,-23.64,EXPANSION
2874,31931.10,-23.72,EXPANSION
2875,32241.30,-22.98,EXPANSION
2876,32189.78,-23.10,EXPANSION
2877,31977.16,-23.61,EXPANSION
2878,32443.46,-22.50,EXPANSION
2879,32449.41,-22.48,EXPANSION
2880,32436.53,-22.51,EXPANSION
2881,32603.07,-22.11,EXPANSION
2882,32520.71,-22.31,EXPANSION
2883,31853.59,-23.90,EXPANSION
2884,31849.26,-23.92,EXPANSION
2885,31852.48,-23.91,EXPANSION
2886,31847.48,-23.92,EXPANSION
2887,31847.44,-23.92,EXPANSION
2888,32025.15,-23.50,EXPANSION
2889,31891.81,-23.81,EXPANSION
2890,31689.57,-24.30,EXPANSION
2891,31664.44,-24.36,EXPANSION
2892,31513.48,-24.72,EXPANSION
2893,31516.27,-24.71,EXPANSION
2894,31495.91,-24.76,EXPANSION
2895,31672.63,-24.34,EXPANSION
2896,31309.93,-25.20,EXPANSION
2897,31014.99,-25.91,EXPANSION
2898,30263.39,-27.70,EXPANSION
2899,30241.54,-27.76,EXPANSION
2900,30249.28,-27.74,EXPANSION
2901,30264.74,-27.70,EXPANSION
2902,30677.40,-26.71,EXPANSION
2903,30613.36,-26.87,EXPANSION
2904,31051.67,-25.82,EXPANSION
2905,30643.50,-26.80,EXPANSION
2906,30770.86,-26.49,EXPANSION
2907,30764.24,-26.51,EXPANSION
2908,30777.97,-26.47,EXPANSION
2909,31001.38,-25.94,EXPANSION
2910,31651.11,-24.39,EXPANSION
2911,31692.41,-24.29,EXPANSION
2912,31427.76,-24.92,EXPANSION
2913,31521.46,-24.70,EXPANSION
2914,31533.35,-24.67,EXPANSION
2915,31550.89,-24.63,EXPANSION
2916,31523.62,-24.69,EXPANSION
2917,31537.65,-24.66,EXPANSION
2918,31298.38,-25.23,EXPANSION
2919,31170.41,-25.54,EXPANSION
2920,31120.55,-25.66,EXPANSION
2921,31118.84,-25.66,EXPANSION
2922,31107.95,-25.69,EXPANSION
2923,31200.96,-25.46,EXPANSION
2924,31170.97,-25.54,EXPANSION
2925,31419.82,-24.94,EXPANSION
2926,31733.73,-24.19,EXPANSION
2927,31517.32,-24.71,EXPANSION
2928,31510.48,-24.72,EXPANSION
2929,31504.71,-24.74,EXPANSION
2930,31608.55,-24.49,EXPANSION
2931,31528.11,-24.68,EXPANSION
2932,31319.22,-25.18,EXPANSION
2933,30776.82,-26.48,EXPANSION
2934,31045.34,-25.84,EXPANSION
2935,31045.31,-25.84,EXPANSION
2936,30991.49,-25.96,EXPANSION
2937,31224.67,-25.41,EXPANSION
2938,30786.96,-26.45,EXPANSION
2939,30815.25,-26.39,EXPANSION
2940,31200.63,-25.46,EXPANSION
2941,30998.07,-25.95,EXPANSION
2942,31007.31,-25.93,EXPANSION
2943,31174.17,-25.53,EXPANSION
2944,30959.65,-26.04,EXPANSION
2945,30525.26,-27.08,EXPANSION
2946,30695.99,-26.67,EXPANSION
2947,30741.04,-26.56,EXPANSION
2948,31204.20,-25.46,EXPANSION
2949,31207.75,-25.45,EXPANSION
2950,31202.37,-25.46,EXPANSION
2951,31179.50,-25.52,EXPANSION
2952,31383.48,-25.03,EXPANSION
2953,31383.05,-25.03,EXPANSION
2954,31211.41,-25.44,EXPANSION
2955,31179.82,-25.51,EXPANSION
2956,31179.71,-25.51,EXPANSION
2957,31229.11,-25.40,EXPANSION
2958,31539.13,-24.66,EXPANSION
2959,31536.51,-24.66,EXPANSION
2960,31317.54,-25.19,EXPANSION
2961,31038.47,-25.85,EXPANSION
2962,30933.99,-26.10,EXPANSION
2963,30969.05,-26.02,EXPANSION
2964,30980.21,-25.99,EXPANSION
2965,31439.34,-24.89,EXPANSION
2966,31842.83,-23.93,EXPANSION
2967,31554.52,-24.62,EXPANSION
2968,31186.95,-25.50,EXPANSION
2969,31142.68,-25.60,EXPANSION
2970,31166.27,-25.55,EXPANSION
2971,31224.90,-25.41,EXPANSION
2972,31421.04,-24.94,EXPANSION
2973,31654.54,-24.38,EXPANSION
2974,32060.76,-23.41,EXPANSION
2975,32442.37,-22.50,EXPANSION
2976,32659.72,-21.98,EXPANSION
2977,32706.72,-21.87,EXPANSION
2978,32702.35,-21.88,EXPANSION
2979,32623.03,-22.07,EXPANSION
2980,32816.00,-21.61,EXPANSION
2981,32692.82,-21.90,EXPANSION
2982,32842.16,-21.54,EXPANSION
2983,33305.06,-20.44,EXPANSION
2984,33282.63,-20.49,EXPANSION
2985,33271.93,-20.52,EXPANSION
2986,33317.91,-20.41,EXPANSION
2987,33763.85,-19.34,EXPANSION
2988,34038.46,-18.69,EXPANSION
2989,33915.07,-18.98,EXPANSION
2990,34110.22,-18.51,EXPANSION
2991,34108.75,-18.52,EXPANSION
2992,34215.41,-18.26,EXPANSION
2993,34529.69,-17.51,EXPANSION
2994,34153.20,-18.41,EXPANSION
2995,34383.71,-17.86,EXPANSION
2996,34364.98,-17.91,EXPANSION
2997,34476.18,-17.64,EXPANSION
2998,34486.17,-17.62,EXPANSION
2999,34444.77,-17.71,EXPANSION
3000,34399.73,-17.82,EXPANSION
3001,34529.79,-17.51,EXPANSION
3002,34384.28,-17.86,EXPANSION
3003,34501.18,-17.58,EXPANSION
3004,34795.02,-16.88,EXPANSION
3005,34896.21,-16.64,EXPANSION
3006,34959.61,-16.48,EXPANSION
3007,34978.27,-16.44,EXPANSION
3008,35081.85,-16.19,EXPANSION
3009,34923.17,-16.57,EXPANSION
3010,35127.39,-16.08,EXPANSION
3011,35282.24,-15.71,EXPANSION
3012,35231.96,-15.83,EXPANSION
3013,35238.14,-15.82,EXPANSION
3014,35119.18,-16.10,EXPANSION
3015,35337.82,-15.58,EXPANSION
3016,35805.37,-14.46,EXPANSION
3017,36186.75,-13.55,EXPANSION
3018,35891.63,-14.26,EXPANSION
3019,35929.58,-14.17,EXPANSION
3020,35823.20,-14.42,EXPANSION
3021,36189.43,-13.55,EXPANSION
3022,36109.97,-13.74,EXPANSION
3023,35807.12,-14.46,EXPANSION
3024,36000.63,-14.00,EXPANSION
3025,36056.93,-13.86,EXPANSION
3026,36026.68,-13.94,EXPANSION
3027,35941.56,-14.14,EXPANSION
3028,36012.82,-13.97,EXPANSION
3029,36158.94,-13.62,EXPANSION
3030,36270.88,-13.35,EXPANSION
3031,36119.25,-13.71,EXPANSION
3032,36025.05,-13.94,EXPANSION
3033,36032.08,-13.92,EXPANSION
3034,36045.30,-13.89,EXPANSION
3035,36277.04,-13.34,EXPANSION
3036,35891.99,-14.26,EXPANSION
3037,35345.25,-15.56,EXPANSION
3038,35486.74,-15.23,EXPANSION
3039,35491.33,-15.21,EXPANSION
3040,35471.42,-15.26,EXPANSION
3041,35466.10,-15.27,EXPANSION
3042,36223.86,-13.46,EXPANSION
3043,36290.85,-13.30,EXPANSION
3044,36451.16,-12.92,EXPANSION
3045,36615.54,-12.53,EXPANSION
3046,36657.94,-12.43,EXPANSION
3047,36656.62,-12.43,EXPANSION
3048,36528.75,-12.74,EXPANSION
3049,36618.11,-12.52,EXPANSION
3050,36539.38,-12.71,EXPANSION
3051,36168.81,-13.60,EXPANSION
3052,36397.34,-13.05,EXPANSION
3053,36830.19,-12.02,EXPANSION
3054,36836.15,-12.00,EXPANSION
3055,36821.02,-12.04,EXPANSION
3056,36388.97,-13.07,EXPANSION
3057,36677.90,-12.38,EXPANSION
3058,36800.15,-12.09,EXPANSION
3059,36736.11,-12.24,EXPANSION
3060,36849.78,-11.97,EXPANSION
3061,36887.95,-11.88,EXPANSION
3062,36877.38,-11.90,EXPANSION
3063,37316.43,-10.85,EXPANSION
3064,37243.91,-11.03,EXPANSION
3065,36866.50,-11.93,EXPANSION
3066,37534.50,-10.33,EXPANSION
3067,37632.81,-10.10,EXPANSION
3068,37608.71,-10.16,EXPANSION
3069,37557.64,-10.28,EXPANSION
3070,37552.17,-10.29,EXPANSION
3071,37683.19,-9.98,EXPANSION
3072,38130.69,-8.91,EXPANSION
3073,38090.71,-9.00,EXPANSION
3074,38481.27,-8.07,EXPANSION
3075,38554.04,-7.90,EXPANSION
3076,38614.29,-7.75,EXPANSION
3077,38788.03,-7.34,EXPANSION
3078,38146.83,-8.87,EXPANSION
3079,38759.11,-7.41,EXPANSION
3080,38855.34,-7.18,EXPANSION
3081,38763.89,-7.40,EXPANSION
3082,38711.10,-7.52,EXPANSION
3083,38760.29,-7.41,EXPANSION
3084,38723.81,-7.49,EXPANSION
3085,38455.90,-8.13,EXPANSION
3086,38427.28,-8.20,EXPANSION
3087,38576.65,-7.84,EXPANSION
3088,38350.75,-8.38,EXPANSION
3089,38441.37,-8.17,EXPANSION
3090,38458.64,-8.13,EXPANSION
3091,38869.82,-7.14,EXPANSION
3092,39227.60,-6.29,EXPANSION
3093,39494.04,-5.65,EXPANSION
3094,39586.26,-5.43,EXPANSION
3095,40436.66,-3.40,EXPANSION
3096,40398.66,-3.49,EXPANSION
3097,40504.49,-3.24,EXPANSION
3098,41005.71,-2.04,EXPANSION
3099,40310.41,-3.70,EXPANSION
3100,40972.06,-2.12,EXPANSION
3101,41753.35,-0.26,EXPANSION
3102,41267.23,-1.42,EXPANSION
3103,41284.39,-1.38,EXPANSION
3104,41329.24,-1.27,EXPANSION
3105,41470.83,-0.93,EXPANSION
3106,41800.34,-0.14,EXPANSION
3107,41610.52,-0.60,EXPANSION
3108,41309.11,-1.32,EXPANSION
3109,41019.44,-2.01,EXPANSION
3110,40674.23,-2.83,EXPANSION
3111,40947.83,-2.18,EXPANSION
3112,41058.72,-1.91,EXPANSION
3113,40486.67,-3.28,EXPANSION
3114,41588.94,-0.65,EXPANSION
3115,41622.25,-0.57,EXPANSION
3116,41369.51,-1.17,EXPANSION
3117,41395.77,-1.11,EXPANSION
3118,41688.58,-0.41,EXPANSION
3119,41796.88,-0.15,EXPANSION
3120,41716.53,-0.34,EXPANSION
3121,41811.54,-0.12,EXPANSION
3122,42076.42,0.00,EXPANSION
3123,42004.01,-0.17,EXPANSION
3124,41982.76,-0.22,EXPANSION
3125,42128.16,0.00,EXPANSION
3126,42405.56,0.00,EXPANSION
3127,42030.81,-0.88,EXPANSION
3128,42371.76,-0.08,EXPANSION
3129,41981.98,-1.00,EXPANSION
3130,42322.62,-0.20,EXPANSION
3131,42416.95,0.00,EXPANSION
3132,42457.98,0.00,EXPANSION
3133,42705.62,0.00,EXPANSION
3134,42557.48,-0.35,EXPANSION
3135,42440.06,-0.62,EXPANSION
3136,42954.79,0.00,EXPANSION
3137,41986.64,-2.25,EXPANSION
3138,41685.43,-2.96,EXPANSION
3139,41864.33,-2.54,EXPANSION
3140,41312.85,-3.82,EXPANSION
3141,41221.06,-4.04,EXPANSION
3142,40666.92,-5.33,EXPANSION
3143,40749.30,-5.13,EXPANSION
3144,40295.40,-6.19,EXPANSION
3145,40399.17,-5.95,EXPANSION
3146,40393.15,-5.96,EXPANSION
3147,40732.64,-5.17,EXPANSION
3148,41067.54,-4.39,EXPANSION
3149,40875.14,-4.84,EXPANSION
3150,40607.51,-5.46,EXPANSION
3151,41002.56,-4.54,EXPANSION
3152,40971.68,-4.62,EXPANSION
3153,40943.44,-4.68,EXPANSION
3154,41271.02,-3.92,EXPANSION
3155,40161.30,-6.50,EXPANSION
3156,39936.06,-7.03,EXPANSION
3157,40550.85,-5.60,EXPANSION
3158,41359.82,-3.71,EXPANSION
3159,41453.92,-3.49,EXPANSION
3160,41466.87,-3.46,EXPANSION
3161,41904.65,-2.44,EXPANSION
3162,41736.78,-2.84,EXPANSION
3163,41480.89,-3.43,EXPANSION
3164,41929.91,-2.39,EXPANSION
3165,41788.64,-2.71,EXPANSION
3166,41788.73,-2.71,EXPANSION
3167,41853.02,-2.56,EXPANSION
3168,41910.64,-2.43,EXPANSION
3169,42088.80,-2.02,EXPANSION
3170,43124.56,0.00,EXPANSION
3171,42947.75,-0.41,EXPANSION
3172,43411.25,0.00,EXPANSION
3173,43400.97,-0.02,EXPANSION
3174,43339.62,-0.17,EXPANSION
3175,44122.88,0.00,EXPANSION
3176,43950.99,-0.39,EXPANSION
3177,43543.10,-1.31,EXPANSION
3178,43198.71,-2.09,EXPANSION
3179,43602.46,-1.18,EXPANSION
3180,43669.72,-1.03,EXPANSION
3181,43602.36,-1.18,EXPANSION
3182,43682.04,-1.00,EXPANSION
3183,43915.01,-0.47,EXPANSION
3184,43438.17,-1.55,EXPANSION
3185,43299.35,-1.87,EXPANSION
3186,43138.96,-2.23,EXPANSION
3187,43158.64,-2.19,EXPANSION
3188,43162.71,-2.18,EXPANSION
3189,43364.02,-1.72,EXPANSION
3190,43217.36,-2.05,EXPANSION
3191,43912.09,-0.48,EXPANSION
3192,44029.97,-0.21,EXPANSION
3193,43351.20,-1.75,EXPANSION
3194,43347.91,-1.76,EXPANSION
3195,43378.49,-1.69,EXPANSION
3196,43672.25,-1.02,EXPANSION
3197,43262.07,-1.95,EXPANSION
3198,43924.72,-0.45,EXPANSION
3199,43881.92,-0.55,EXPANSION
3200,43879.38,-0.55,EXPANSION
3201,43896.46,-0.51,EXPANSION
3202,43938.91,-0.42,EXPANSION
3203,44124.30,0.00,EXPANSION
3204,44362.73,0.00,EXPANSION
3205,44345.18,-0.04,EXPANSION
3206,44153.05,-0.47,EXPANSION
3207,43732.34,-1.42,EXPANSION
3208,43747.58,-1.39,EXPANSION
3209,43643.33,-1.62,EXPANSION
3210,42974.73,-3.13,EXPANSION
3211,43264.17,-2.48,EXPANSION
3212,43125.31,-2.79,EXPANSION
3213,42895.63,-3.31,EXPANSION
3214,42626.21,-3.91,EXPANSION
3215,42683.47,-3.79,EXPANSION
3216,42862.83,-3.38,EXPANSION
3217,42981.67,-3.11,EXPANSION
3218,43032.33,-3.00,EXPANSION
3219,43423.87,-2.12,EXPANSION
3220,43094.37,-2.86,EXPANSION
3221,43249.31,-2.51,EXPANSION
3222,43428.26,-2.11,EXPANSION
3223,43167.09,-2.70,EXPANSION
3224,43243.45,-2.52,EXPANSION
3225,43503.36,-1.94,EXPANSION
3226,44069.03,-0.66,EXPANSION
3227,43793.57,-1.28,EXPANSION
3228,44021.39,-0.77,EXPANSION
3229,44166.12,-0.44,EXPANSION
3230,44331.85,-0.07,EXPANSION
3231,44668.36,0.00,EXPANSION
3232,44813.13,0.00,EXPANSION
3233,43551.53,-2.82,EXPANSION
3234,43251.13,-3.49,EXPANSION
3235,43020.90,-4.00,EXPANSION
3236,43062.68,-3.91,EXPANSION
3237,43153.44,-3.70,EXPANSION
3238,43623.70,-2.65,EXPANSION
3239,43283.49,-3.41,EXPANSION
3240,42244.46,-5.73,EXPANSION
3241,41826.10,-6.67,EXPANSION
3242,42508.25,-5.14,EXPANSION
3243,42499.42,-5.16,EXPANSION
3244,42539.04,-5.07,EXPANSION
3245,42242.69,-5.74,EXPANSION
3246,41932.84,-6.43,EXPANSION
3247,43007.91,-4.03,EXPANSION
3248,41859.88,-6.59,EXPANSION
3249,40480.04,-9.67,EXPANSION
3250,40410.84,-9.82,EXPANSION
3251,40166.99,-10.37,EXPANSION
3252,38915.58,-13.16,EXPANSION
3253,39373.66,-12.14,EXPANSION
3254,39071.65,-12.81,EXPANSION
3255,40736.88,-9.10,EXPANSION
3256,40776.30,-9.01,EXPANSION
3257,40782.58,-8.99,EXPANSION
3258,40569.76,-9.47,EXPANSION
3259,40848.71,-8.85,EXPANSION
3260,41548.92,-7.28,EXPANSION
3261,41335.14,-7.76,EXPANSION
3262,41889.11,-6.52,EXPANSION
3263,42206.31,-5.82,EXPANSION
3264,42266.19,-5.68,EXPANSION
3265,42165.18,-5.91,EXPANSION
3266,42582.43,-4.98,EXPANSION
3267,42462.71,-5.24,EXPANSION
3268,42856.85,-4.37,EXPANSION
3269,42131.16,-5.98,EXPANSION
3270,43352.47,-3.26,EXPANSION
3271,43360.65,-3.24,EXPANSION
3272,43375.57,-3.21,EXPANSION
3273,42974.80,-4.10,EXPANSION
3274,42790.86,-4.51,EXPANSION
3275,42230.22,-5.76,EXPANSION
3276,41744.64,-6.85,EXPANSION
3277,41990.29,-6.30,EXPANSION
3278,41973.83,-6.34,EXPANSION
3279,41792.42,-6.74,EXPANSION
3280,41994.34,-6.29,EXPANSION
3281,40636.03,-9.32,EXPANSION
3282,40695.46,-9.19,EXPANSION
3283,40461.24,-9.71,EXPANSION
3284,39447.88,-11.97,EXPANSION
3285,39469.51,-11.92,EXPANSION
3286,39548.82,-11.75,EXPANSION
3287,40204.02,-10.29,EXPANSION
3288,40469.51,-9.69,EXPANSION
3289,41143.84,-8.19,EXPANSION
3290,41571.88,-7.23,EXPANSION
3291,42033.84,-6.20,EXPANSION
3292,41972.94,-6.34,EXPANSION
3293,41883.80,-6.54,EXPANSION
3294,41715.20,-6.91,EXPANSION
3295,41883.74,-6.54,EXPANSION
3296,41814.76,-6.69,EXPANSION
3297,42836.86,-4.41,EXPANSION
3298,42936.42,-4.19,EXPANSION
3299,42957.67,-4.14,EXPANSION
3300,42984.34,-4.08,EXPANSION
3301,43177.16,-3.65,EXPANSION
3302,43850.17,-2.15,EXPANSION
3303,43707.86,-2.47,EXPANSION
3304,44513.65,-0.67,EXPANSION
3305,44318.83,-1.10,EXPANSION
3306,44328.95,-1.08,EXPANSION
3307,44302.64,-1.14,EXPANSION
3308,43822.33,-2.21,EXPANSION
3309,43423.44,-3.10,EXPANSION
3310,43717.05,-2.45,EXPANSION
3311,43678.68,-2.53,EXPANSION
3312,44144.88,-1.49,EXPANSION
3313,44147.36,-1.49,EXPANSION
3314,44227.69,-1.31,EXPANSION
3315,44025.49,-1.76,EXPANSION
3316,44099.53,-1.59,EXPANSION
3317,43968.75,-1.88,EXPANSION
3318,43977.00,-1.87,EXPANSION
3319,44500.01,-0.70,EXPANSION
3320,44582.62,-0.51,EXPANSION
3321,44545.26,-0.60,EXPANSION
3322,45122.70,0.00,EXPANSION
3323,44552.83,-1.26,EXPANSION
3324,44960.94,-0.36,EXPANSION
3325,45123.30,0.00,EXPANSION
3326,45515.13,0.00,EXPANSION
3327,45509.35,-0.01,EXPANSION
3328,45575.28,0.00,EXPANSION
3329,45370.85,-0.45,EXPANSION
3330,45335.70,-0.53,EXPANSION
3331,44756.21,-1.80,EXPANSION
3332,45079.72,-1.09,EXPANSION
3333,45036.51,-1.18,EXPANSION
3334,45075.51,-1.10,EXPANSION
3335,45170.85,-0.89,EXPANSION
3336,45433.78,-0.31,EXPANSION
3337,45982.18,0.00,EXPANSION
3338,45598.37,-0.83,EXPANSION
3339,44162.32,-3.96,EXPANSION
3340,44192.16,-3.89,EXPANSION
3341,44174.60,-3.93,EXPANSION
3342,44124.68,-4.04,EXPANSION
3343,43903.67,-4.52,EXPANSION
3344,44423.47,-3.39,EXPANSION
3345,45257.67,-1.58,EXPANSION
3346,46103.50,0.00,EXPANSION
3347,45824.33,-0.61,EXPANSION
3348,45844.29,-0.56,EXPANSION
3349,46159.50,0.00,EXPANSION
3350,46368.91,0.00,EXPANSION
3351,46111.79,-0.55,EXPANSION
3352,45944.50,-0.92,EXPANSION
3353,45632.29,-1.59,EXPANSION
3354,45406.11,-2.08,EXPANSION
3355,45369.96,-2.15,EXPANSION
3356,45318.95,-2.26,EXPANSION
3357,46008.92,-0.78,EXPANSION
3358,46454.20,0.00,EXPANSION
3359,46486.75,0.00,EXPANSION
3360,47221.34,0.00,EXPANSION
3361,47342.78,0.00,EXPANSION
3362,47259.40,-0.18,EXPANSION
3363,47275.74,-0.14,EXPANSION
3364,46550.05,-1.67,EXPANSION
3365,46394.77,-2.00,EXPANSION
3366,46561.56,-1.65,EXPANSION
3367,46540.07,-1.70,EXPANSION
3368,47055.27,-0.61,EXPANSION
3369,46985.44,-0.75,EXPANSION
3370,47043.25,-0.63,EXPANSION
3371,47079.22,-0.56,EXPANSION
3372,47149.07,-0.41,EXPANSION
3373,47563.74,0.00,EXPANSION
3374,47302.90,-0.55,EXPANSION
3375,47579.12,0.00,EXPANSION
3376,47579.29,0.00,EXPANSION
3377,47668.59,0.00,EXPANSION
3378,47158.73,-1.07,EXPANSION
3379,46876.77,-1.66,EXPANSION
3380,47706.47,0.00,EXPANSION
3381,47170.29,-1.12,EXPANSION
3382,47223.96,-1.01,EXPANSION
3383,47218.23,-1.02,EXPANSION
3384,47412.91,-0.62,EXPANSION
3385,47591.92,-0.24,EXPANSION
3386,47366.45,-0.71,EXPANSION
3387,45839.27,-3.91,EXPANSION
3388,45641.04,-4.33,EXPANSION
3389,45959.38,-3.66,EXPANSION
3390,45923.70,-3.74,EXPANSION
3391,45780.67,-4.04,EXPANSION
3392,46144.49,-3.27,EXPANSION
3393,46609.05,-2.30,EXPANSION
3394,46651.09,-2.21,EXPANSION
3395,46427.70,-2.68,EXPANSION
3396,46023.94,-3.53,EXPANSION
3397,46093.69,-3.38,EXPANSION
3398,45980.65,-3.62,EXPANSION
3399,45460.74,-4.71,EXPANSION
3400,45383.11,-4.87,EXPANSION
3401,45451.84,-4.73,EXPANSION
3402,45438.56,-4.75,EXPANSION
3403,46005.63,-3.57,EXPANSION
3404,46015.00,-3.55,EXPANSION
3405,46020.73,-3.53,EXPANSION
3406,46705.78,-2.10,EXPANSION
3407,45855.32,-3.88,EXPANSION
3408,45644.46,-4.32,EXPANSION
3409,45453.65,-4.72,EXPANSION
3410,45139.39,-5.38,EXPANSION
3411,45129.41,-5.40,EXPANSION
3412,45123.62,-5.41,EXPANSION
3413,44917.71,-5.85,EXPANSION
3414,45208.91,-5.24,EXPANSION
3415,46131.33,-3.30,EXPANSION
3416,46067.20,-3.44,EXPANSION
3417,46838.69,-1.82,EXPANSION
3418,46834.94,-1.83,EXPANSION
3419,46603.86,-2.31,EXPANSION
3420,46670.21,-2.17,EXPANSION
3421,47501.25,-0.43,EXPANSION
3422,47794.36,0.00,EXPANSION
3423,47934.17,0.00,EXPANSION
3424,47832.06,-0.21,EXPANSION
3425,47824.63,-0.23,EXPANSION
3426,47680.56,-0.53,EXPANSION
3427,46053.02,-3.92,EXPANSION
3428,46462.29,-3.07,EXPANSION
3429,46632.06,-2.72,EXPANSION
3430,47268.46,-1.39,EXPANSION
3431,46851.50,-2.26,EXPANSION
3432,46727.28,-2.52,EXPANSION
3433,46513.47,-2.96,EXPANSION
3434,46501.56,-2.99,EXPANSION
3435,46759.29,-2.45,EXPANSION
3436,46935.51,-2.08,EXPANSION
3437,46959.29,-2.03,EXPANSION
3438,46797.17,-2.37,EXPANSION
3439,46793.66,-2.38,EXPANSION
3440,46794.99,-2.38,EXPANSION
3441,47354.16,-1.21,EXPANSION
3442,47112.05,-1.72,EXPANSION
3443,47303.66,-1.32,EXPANSION
3444,47614.89,-0.67,EXPANSION
3445,47547.73,-0.81,EXPANSION
3446,47553.14,-0.79,EXPANSION
3447,47446.83,-1.02,EXPANSION
3448,47416.07,-1.08,EXPANSION
3449,47727.58,-0.43,EXPANSION
3450,47769.46,-0.34,EXPANSION
3451,47917.66,-0.03,EXPANSION
3452,47074.81,-1.79,EXPANSION
3453,47109.19,-1.72,EXPANSION
3454,47086.18,-1.77,EXPANSION
3455,46293.71,-3.42,EXPANSION
3456,45682.89,-4.70,EXPANSION
3457,45651.06,-4.76,EXPANSION
3458,44579.35,-7.00,EXPANSION
3459,44755.43,-6.63,EXPANSION
3460,44892.02,-6.35,EXPANSION
3461,45557.56,-4.96,EXPANSION
3462,44262.00,-7.66,EXPANSION
3463,44521.31,-7.12,EXPANSION
3464,45382.11,-5.32,EXPANSION
3465,44238.77,-7.71,EXPANSION
3466,44128.01,-7.94,EXPANSION
3467,44076.03,-8.05,EXPANSION
3468,43582.33,-9.08,EXPANSION
3469,42444.24,-11.45,EXPANSION
3470,42950.77,-10.40,EXPANSION
3471,43307.25,-9.65,EXPANSION
3472,42855.03,-10.60,EXPANSION
3473,43720.75,-8.79,EXPANSION
3474,43754.59,-8.72,EXPANSION
3475,43595.63,-9.05,EXPANSION
3476,44145.53,-7.90,EXPANSION
3477,43796.27,-8.63,EXPANSION
3478,44511.43,-7.14,EXPANSION
3479,44151.84,-7.89,EXPANSION
3480,43979.57,-8.25,EXPANSION
3481,43960.40,-8.29,EXPANSION
3482,44162.87,-7.87,EXPANSION
3483,44714.54,-6.72,EXPANSION
3484,44708.68,-6.73,EXPANSION
3485,44229.29,-7.73,EXPANSION
3486,44205.42,-7.78,EXPANSION
3487,43374.08,-9.51,EXPANSION
3488,43217.22,-9.84,EXPANSION
3489,43193.30,-9.89,EXPANSION
3490,43333.84,-9.60,EXPANSION
3491,43693.81,-8.85,EXPANSION
3492,43611.95,-9.02,EXPANSION
3493,42381.42,-11.58,EXPANSION
3494,40586.76,-15.33,EXPANSION
3495,40558.24,-15.39,EXPANSION
3496,40111.75,-16.32,EXPANSION
3497,39792.80,-16.98,EXPANSION
3498,39150.37,-18.32,EXPANSION
3499,42523.72,-11.29,EXPANSION
3500,41514.87,-13.39,EXPANSION
3501,42680.59,-10.96,EXPANSION
3502,42847.97,-10.61,EXPANSION
3503,42708.10,-10.90,EXPANSION
3504,42950.44,-10.40,EXPANSION
3505,42900.52,-10.50,EXPANSION
3506,42584.61,-11.16,EXPANSION
3507,42695.39,-10.93,EXPANSION
3508,42656.50,-11.01,EXPANSION
3509,42710.27,-10.90,EXPANSION
3510,42719.95,-10.88,EXPANSION
3511,42684.07,-10.95,EXPANSION
3512,43658.29,-8.92,EXPANSION
3513,44076.24,-8.05,EXPANSION
3514,44920.18,-6.29,EXPANSION
3515,45042.20,-6.03,EXPANSION
3516,45036.12,-6.05,EXPANSION
3517,44962.36,-6.20,EXPANSION
3518,45246.46,-5.61,EXPANSION
3519,45237.42,-5.63,EXPANSION
3520,45212.59,-5.68,EXPANSION
3521,45393.20,-5.30,EXPANSION
3522,46074.65,-3.88,EXPANSION
3523,45990.53,-4.05,EXPANSION
3524,45859.20,-4.33,EXPANSION
3525,46078.27,-3.87,EXPANSION
3526,46348.64,-3.31,EXPANSION
3527,46337.07,-3.33,EXPANSION
3528,46259.13,-3.49,EXPANSION
3529,46460.76,-3.07,EXPANSION
3530,46584.21,-2.82,EXPANSION
